"ID","School","Teacher","ChildAge","Gender","Ethnic","BA","LC","DLS","FS"
104,333,59,4.54,0,1,1,5,2,4
7196,7004,86,4.54,0,1,1,0,0,0
7367,7007,88,4.54,0,1,9,4,4,1
96,22.5,12,4.53,0,1,1,1,2,0
783,88,47,4.53,0,1,1,0,3,0
11219,112,56,4.53,0,1,4,0,1,2
121,530,62,4.53,0,1,1,0,0,1
7170,7004,86,4.53,0,1,1,1,2,0
7171,7004,86,4.53,0,1,1,1,2,0
7290,7006,87,4.53,0,0,8,6,3,3
400926,40,19,4.52,0,1,1,1,2,1
442,84,45,4.52,0,1,10,0,2,1
7120,7003,85,4.52,0,1,0,0,0,0
348,78,39,4.51,0,1,0,0,0,2
97,22.5,12,4.5,0,1,6,5,5,4
27837,27,13,4.5,0,1,3,3,2,2
27843,27,13,4.5,0,1,7,1,2,0
743,43.5,21,4.5,0,1,7,4,4,0
470115,70,37,4.5,0,0,9,2,4,2
400476,87,46,4.5,0,1,6,2,2,3
7292,7006,87,4.5,0,0,2,3,0,0
7346,7007,88,4.5,0,1,6,0,1,0
411223,112,56,5.84,0,1,8,2,6,5
450712,50,24,NA,0,1,6,3,0,4
8236,82,44,3.49,0,1,9,4,1,3
499619,996,79,3.41,0,0,4,1,4,1
400304,3,1,3.39,0,1,12,5,5,4
404712,47,23,3.3,0,NA,12,5,6,2
319,3,1,3.17,0,1,1,5,1,1
92227,922,71,3.12,0,1,0,3,2,1
9612,96,53,3.1,0,1,2,4,1,2
92229,922,71,3.09,0,1,0,1,1,0
92202,922,71,3.03,0,1,5,5,3,3
92207,922,71,2.97,0,1,6,5,4,2
92201,922,71,2.91,0,1,0,6,5,3
92203,922,71,2.8,0,1,9,5,3,3
492221,922,71,2.79,0,1,9,3,5,1
92205,922,71,2.78,0,1,2,4,3,2
492314,923,72,2.68,0,0,12,5,3,1
92309,923,72,2.66,0,1,10,4,2,3
92311,923,72,2.65,0,1,0,4,2,0
92313,923,72,2.5,0,1,0,4,2,2
650,41,20,4.49,0,1,3,2,1,4
400647,41,20,4.49,0,1,4,5,3,4
677,570,63,4.48,0,1,12,1,3,5
7326,7007,88,4.48,0,1,2,4,2,1
226,69,35,4.45,0,1,9,3,5,2
6506,65,34,4.44,0,1,10,1,3,0
400228,69,35,4.44,0,0,5,3,3,4
408221,82,44,4.44,0,1,3,3,3,0
433,84,45,4.44,0,1,10,4,4,5
7088,7002,84,4.44,0,1,1,2,1,2
860,34,17,4.42,0,1,3,4,3,1
400136,7003,85,4.42,0,1,3,1,2,4
408238,82,44,4.41,0,1,9,5,3,3
432,84,45,4.41,0,0,10,2,2,1
670,570,63,4.41,0,1,2,1,1,0
497,960,76,4.41,0,1,0,0,0,1
400609,960,77,4.41,0,1,8,3,2,2
7127,7003,85,4.41,0,1,0,0,0,0
727,333,59,4.39,0,1,10,5,6,4
475,87,46,4.38,0,1,4,0,1,1
470122,70,37,4.37,0,0,4,5,4,3
78336,78,40,4.37,0,1,3,1,1,2
400874,505,61,4.37,0,1,8,4,4,2
649,41,20,4.36,0,1,0,0,0,3
673,570,63,4.36,0,1,10,4,3,1
648,41,20,4.35,0,1,1,1,1,0
375,79,39,4.35,0,1,3,0,0,4
448,84,45,4.35,0,1,1,1,1,1
8247,82,44,4.34,0,1,9,2,0,2
400102,7003,85,4.33,0,1,4,2,3,2
7392,7008,89,4.33,0,1,8,4,4,4
7393,7008,89,4.33,0,1,1,1,2,3
400858,34,17,4.32,0,1,8,1,0,4
400400,7008,89,4.32,0,1,11,3,4,2
8,9,4,4.31,0,1,11,2,1,0
450806,50,24,4.31,0,0,1,4,2,3
197,68.75,35,4.31,0,1,4,1,2,2
400,820,64,4.31,0,0,3,1,3,3
400261,7006,87,4.31,0,1,0,0,0,1
403639,36,18,4.3,0,0,10,2,3,5
589,91,50,4.3,0,NA,9,4,2,3
400604,960,77,4.3,0,1,8,4,5,2
99710,997,80,4.29,0,0,1,0,0,1
499716,997,80,4.27,0,0,3,2,1,1
405147,51,25,4.26,0,0,8,5,6,6
470124,70,37,4.24,0,0,8,0,1,3
7077,7002,84,4.24,0,0,0,1,1,1
7193,7004,86,4.23,0,1,1,2,1,0
7298,7006,87,4.23,0,0,0,0,1,0
7340,7007,88,4.23,0,1,11,2,3,3
400143,7003,85,4.21,0,1,7,3,6,1
7250,7006,87,4.21,0,0,10,5,5,3
460132,60,32,4.17,0,0,10,1,2,0
6519,65,34,4.16,0,1,5,4,3,1
99807,998,81,4.14,0,0,1,0,0,0
99809,998,81,4.11,0,0,0,2,0,4
425,820,64,4.1,0,1,0,0,0,1
99820,998,81,4.08,0,0,9,2,3,3
499817,998,81,4.04,0,0,8,4,3,3
404505,45,22,4.03,0,1,11,5,2,4
4501,45,22,4.02,0,1,3,2,2,2
8249,82,44,4.01,0,0,0,0,0,1
99815,998,81,3.97,0,0,8,3,3,2
317,3,1,3.95,0,1,9,4,5,1
5149,51,25,3.94,0,0,1,1,0,3
410103,10,6,3.88,0,0,4,3,4,4
99517,995,78,3.88,0,0,8,4,4,3
99520,995,78,3.84,0,0,2,1,1,1
4521,45,22,3.83,0,1,3,2,1,4
5153,51,25,3.83,0,0,6,5,1,3
99519,995,78,3.83,0,0,9,1,2,1
313,3,1,3.81,0,1,2,3,0,2
315,3,1,3.78,0,1,11,4,3,5
3637,36,18,3.78,0,0,0,1,0,0
499623,996,79,3.77,0,0,10,3,2,1
8260,82,44,3.75,0,1,5,3,2,1
92209,922,71,3.72,0,1,0,0,0,1
99604,996,79,3.72,0,0,0,1,1,0
405128,51,25,3.7,0,1,6,5,4,2
9611,96,53,3.67,0,0,12,6,4,2
403630,36,18,3.66,0,0,11,3,2,6
5119,51,25,3.63,0,0,8,5,5,2
9601,96,53,3.62,0,1,0,3,0,5
92214,922,71,3.62,0,1,2,2,1,2
337,3,1,3.57,0,1,2,2,0,0
8011,80,41,3.56,0,1,0,0,1,1
308,3,1,3.55,0,1,8,2,1,1
99614,996,79,3.53,0,0,0,0,1,1
99612,996,79,3.52,0,0,0,0,0,0
403619,36,18,5.43,0,0,6,3,2,5
430108,30,14,5.38,0,0,2,4,3,2
420111,20,10,5.25,0,0,3,3,2,1
498,960,76,5.25,0,1,0,2,0,0
86,22.5,12,5.24,0,1,7,6,3,2
723,333,59,5.24,0,1,4,0,0,3
853,34,17,5.23,0,1,2,3,0,5
371,78.5,39,5.23,0,1,0,0,0,0
401,820,64,5.22,0,0,0,0,0,2
400418,820,64,5.22,0,1,4,4,3,1
108,333,59,5.21,0,1,1,5,3,4
880,51,25,5.2,0,1,8,1,1,2
478,95,52,5.2,0,1,9,0,0,3
206,68.75,35,5.18,0,1,1,0,2,1
479,95,52,5.17,0,1,5,1,5,3
400850,34,17,5.15,0,1,11,1,1,4
400852,34,17,5.15,0,1,5,3,0,5
7285,7006,87,5.13,0,1,0,0,0,2
7302,7006,87,5.12,0,0,1,2,3,1
98810,98,54,5.1,0,1,4,0,0,0
7245,7006,87,5.09,0,1,3,0,2,1
535,960,76,5.08,0,1,4,0,2,1
205,68.75,35,5.05,0,1,5,5,3,2
12512,125,58,5.04,0,0,7,4,4,4
672,570,63,5.04,0,1,4,2,1,0
7149,7004,86,5.04,0,1,7,0,1,0
671,570,63,5.03,0,1,10,1,2,0
516,960,76,5.02,0,1,7,1,0,1
88,22.5,12,5.01,0,1,8,1,0,1
547,91.5,51,4.99,0,1,2,3,2,1
122,530,62,4.99,0,1,1,1,0,1
675,570,63,4.99,0,1,8,3,1,5
7046,7002,84,4.99,0,1,0,0,0,0
653,41,20,4.98,0,1,0,3,2,2
67,19,9,4.97,0,1,7,1,3,5
11214,112,56,4.96,0,1,2,3,5,5
7363,7007,88,4.96,0,1,11,1,3,2
7405,7008,89,4.96,0,1,1,1,0,0
680,570,63,4.95,0,1,3,4,1,4
400256,7006,87,4.95,0,1,6,3,1,1
709,450,60,4.94,0,1,4,1,1,2
400430,84,45,4.93,0,1,1,3,3,0
406,820,64,4.93,0,1,6,1,3,4
450107,50,24,4.92,0,1,6,2,2,4
216,69,35,4.91,0,1,1,0,0,1
376,79,39,4.91,0,1,1,0,1,4
631,960,77,4.91,0,1,7,0,2,1
7096,7003,85,4.91,0,1,3,1,2,2
3608,36,18,4.9,0,0,4,1,1,0
400110,7003,85,4.9,0,1,5,2,3,0
656,41,20,4.89,0,1,2,0,0,3
7304,7006,87,4.89,0,0,6,1,0,1
410316,10,6,4.88,0,0,5,5,6,4
928,40,19,4.87,0,1,1,3,1,1
400390,79,39,4.87,0,1,9,1,3,5
7343,7007,88,4.87,0,1,0,1,1,2
728,43.5,21,4.86,0,1,6,4,4,1
7319,7006,87,4.86,0,1,1,4,1,3
905,50.75,25,4.84,0,1,10,3,3,2
8211,82,44,4.84,0,1,1,0,0,0
73,22,11,4.82,0,1,0,0,0,2
12530,125,58,4.82,0,1,3,1,1,0
633,960,77,4.82,0,1,1,0,0,1
450818,50,24,4.8,0,1,6,2,4,4
400431,84,45,4.8,0,1,1,4,3,1
651,41,20,4.78,0,1,3,2,2,0
345,78,39,4.78,0,1,4,4,3,2
8225,82,44,4.78,0,0,2,0,0,0
400606,960,77,4.78,0,1,6,5,4,3
7129,7003,85,4.78,0,1,1,0,0,1
750,43.75,21,4.77,0,NA,1,0,0,0
6514,65,34,4.77,0,1,11,0,1,1
912,50.75,25,4.76,0,1,2,0,1,2
417,820,64,4.76,0,1,2,0,2,1
379,79,39,4.74,0,1,2,2,1,5
7410,7008,89,4.74,0,1,0,0,0,0
343,78,39,4.73,0,1,0,0,0,0
400613,960,77,4.73,0,1,12,5,5,4
7130,7003,85,4.73,0,1,1,2,1,0
7401,7008,89,4.73,0,0,9,0,3,0
7052,7002,84,4.72,0,0,8,3,5,3
7354,7007,88,4.72,0,1,2,3,1,2
400072,22,11,4.71,0,1,3,4,1,1
400846,34,17,4.71,0,1,8,4,6,1
399,79,39,4.71,0,NA,1,0,0,1
518,960,76,4.71,0,1,0,0,0,0
711,450,60,4.7,0,1,1,4,2,2
400138,7003,85,4.69,0,1,8,5,5,4
645,41,20,4.68,0,1,0,0,0,1
78339,78,40,4.67,0,1,0,1,0,1
12506,125,58,4.67,0,1,7,1,1,1
162,60,32,4.66,0,1,4,3,5,1
7339,7007,88,4.66,0,1,7,5,3,2
3612,36,18,4.65,0,0,1,1,2,0
78,22,11,4.64,0,1,4,1,0,0
94,22.5,12,4.64,0,1,2,4,3,1
490603,90,49,4.64,0,0,9,2,2,0
400396,7008,89,4.64,0,0,7,4,2,3
708,450,60,4.62,0,1,3,3,1,3
7073,7002,84,4.62,0,1,4,1,2,2
902,50.75,25,4.61,0,1,1,0,0,1
632,960,77,4.61,0,1,0,0,1,0
7045,7002,84,4.61,0,1,3,0,0,1
7284,7006,87,4.61,0,NA,0,2,1,2
7316,7006,87,4.6,0,0,2,3,1,1
200,68.75,35,4.59,0,NA,3,1,0,1
445,84,45,4.59,0,1,2,3,0,2
482,95,52,4.59,0,1,9,4,4,2
410204,10,6,4.57,0,0,4,3,3,1
490710,90,49,4.57,0,0,1,2,3,1
503,960,76,4.57,0,1,6,0,2,1
7128,7003,85,4.57,0,1,0,0,0,0
341,78,39,4.56,0,1,2,0,1,0
116,530,62,4.53,0,1,5,0,1,2
511,960,76,4.53,0,1,2,2,0,0
7237,7006,87,4.52,0,1,1,0,0,0
7112,7003,85,4.51,0,1,0,1,0,0
