"","ID","school","grade","age","sex","parents_educacion","familiy_influx","ses_auto","fruit","salud_auto","school_ses","school_kind","ses_auto_agrupado","familiy_influx_num","ses_auto_num","salud_num"
"684",4080,"PRIV-BAJO","1",12,1,2,"alto",7,"no",4,"BAJO","PRIV","Media",2,1,2
"685",4081,"PRIV-BAJO","1",13,0,1,"alto",6,"no",4,"BAJO","PRIV","Media",2,1,2
"686",4082,"PRIV-BAJO","1",12,0,2,"medio",9,"no",5,"BAJO","PRIV","Alta",1,2,2
"687",4083,"PRIV-BAJO","1",14,1,1,"alto",9,"no",4,"BAJO","PRIV","Alta",2,2,2
"688",4084,"PRIV-BAJO","1",13,0,2,"medio",7,"no",3,"BAJO","PRIV","Media",1,1,1
"689",4101,"PRIV-BAJO","2",13,0,2,"medio",8,"no",5,"BAJO","PRIV","Alta",1,2,2
"690",4102,"PRIV-BAJO","2",13,0,2,"medio",6,"no",3,"BAJO","PRIV","Media",1,1,1
"691",4103,"PRIV-BAJO","2",13,0,1,"alto",7,"no",3,"BAJO","PRIV","Media",2,1,1
"692",4104,"PRIV-BAJO","2",14,0,2,"bajo",4,"sí",2,"BAJO","PRIV","Media",0,1,0
"693",4105,"PRIV-BAJO","2",13,0,1,"medio",8,"no",4,"BAJO","PRIV","Alta",1,2,2
"694",4106,"PRIV-BAJO","2",14,0,1,"alto",8,"no",4,"BAJO","PRIV","Alta",2,2,2
"695",4107,"PRIV-BAJO","2",14,1,1,"medio",6,"no",2,"BAJO","PRIV","Media",1,1,0
"696",4108,"PRIV-BAJO","2",13,1,2,"alto",7,"no",5,"BAJO","PRIV","Media",2,1,2
"697",4109,"PRIV-BAJO","2",13,0,2,"medio",6,"no",3,"BAJO","PRIV","Media",1,1,1
"698",4110,"PRIV-BAJO","2",13,0,2,"medio",8,"no",3,"BAJO","PRIV","Alta",1,2,1
"699",4111,"PRIV-BAJO","2",13,0,2,"medio",7,"no",4,"BAJO","PRIV","Media",1,1,2
"700",4112,"PRIV-BAJO","2",13,0,3,"medio",4,"no",3,"BAJO","PRIV","Media",1,1,1
"701",4113,"PRIV-BAJO","2",14,0,2,"medio",8,"no",5,"BAJO","PRIV","Alta",1,2,2
"702",4114,"PRIV-BAJO","2",13,0,1,"alto",8,"no",4,"BAJO","PRIV","Alta",2,2,2
"703",4115,"PRIV-BAJO","2",13,1,1,"bajo",5,"no",4,"BAJO","PRIV","Media",0,1,2
"704",4116,"PRIV-BAJO","2",13,1,1,"medio",10,"no",5,"BAJO","PRIV","Alta",1,2,2
"705",4117,"PRIV-BAJO","2",14,1,1,"medio",6,"no",3,"BAJO","PRIV","Media",1,1,1
"706",4118,"PRIV-BAJO","2",14,1,1,"medio",7,"no",5,"BAJO","PRIV","Media",1,1,2
"707",4119,"PRIV-BAJO","2",13,1,1,"medio",5,"no",3,"BAJO","PRIV","Media",1,1,1
"708",4120,"PRIV-BAJO","2",13,1,2,"alto",5,"no",4,"BAJO","PRIV","Media",2,1,2
"709",4121,"PRIV-BAJO","2",13,1,2,"medio",8,"no",2,"BAJO","PRIV","Alta",1,2,0
"710",4122,"PRIV-BAJO","2",13,1,2,"alto",9,"no",5,"BAJO","PRIV","Alta",2,2,2
"711",4123,"PRIV-BAJO","2",14,0,2,"medio",6,"no",5,"BAJO","PRIV","Media",1,1,2
"712",4124,"PRIV-BAJO","2",13,0,1,"bajo",5,"no",3,"BAJO","PRIV","Media",0,1,1
"713",4125,"PRIV-BAJO","2",13,0,2,"alto",7,"no",3,"BAJO","PRIV","Media",2,1,1
"714",4126,"PRIV-BAJO","2",14,0,1,"alto",8,"no",4,"BAJO","PRIV","Alta",2,2,2
"715",4127,"PRIV-BAJO","2",13,0,2,"medio",4,"no",4,"BAJO","PRIV","Media",1,1,2
"716",4128,"PRIV-BAJO","2",14,1,2,"alto",7,"no",5,"BAJO","PRIV","Media",2,1,2
"717",4129,"PRIV-BAJO","2",14,1,1,"medio",7,"no",4,"BAJO","PRIV","Media",1,1,2
"718",4130,"PRIV-BAJO","2",14,0,1,"bajo",5,"no",4,"BAJO","PRIV","Media",0,1,2
"719",4151,"PRIV-BAJO","2",13,1,2,"alto",7,"no",5,"BAJO","PRIV","Media",2,1,2
"720",4152,"PRIV-BAJO","2",14,1,1,"alto",10,"sí",5,"BAJO","PRIV","Alta",2,2,2
"721",4153,"PRIV-BAJO","2",13,1,0,"medio",7,"no",3,"BAJO","PRIV","Media",1,1,1
"722",4154,"PRIV-BAJO","2",13,0,1,"medio",6,"sí",5,"BAJO","PRIV","Media",1,1,2
"723",4155,"PRIV-BAJO","2",15,0,3,"alto",6,"no",5,"BAJO","PRIV","Media",2,1,2
"724",4156,"PRIV-BAJO","2",14,1,2,"alto",6,"no",4,"BAJO","PRIV","Media",2,1,2
"725",4157,"PRIV-BAJO","2",13,0,3,"alto",7,"no",3,"BAJO","PRIV","Media",2,1,1
"726",4158,"PRIV-BAJO","2",14,0,3,"medio",7,"no",3,"BAJO","PRIV","Media",1,1,1
"727",4159,"PRIV-BAJO","2",13,0,1,"alto",6,"no",3,"BAJO","PRIV","Media",2,1,1
"728",4160,"PRIV-BAJO","2",13,1,3,"bajo",4,"no",5,"BAJO","PRIV","Media",0,1,2
"729",4161,"PRIV-BAJO","2",13,1,3,"medio",9,"no",5,"BAJO","PRIV","Alta",1,2,2
"730",4162,"PRIV-BAJO","2",13,1,2,"alto",7,"no",4,"BAJO","PRIV","Media",2,1,2
"731",4163,"PRIV-BAJO","2",14,1,2,"alto",7,"no",3,"BAJO","PRIV","Media",2,1,1
"732",4164,"PRIV-BAJO","2",14,1,0,"medio",8,"no",3,"BAJO","PRIV","Alta",1,2,1
"733",4165,"PRIV-BAJO","2",13,1,2,"medio",8,"sí",5,"BAJO","PRIV","Alta",1,2,2
"734",4166,"PRIV-BAJO","2",14,1,1,"medio",4,"no",4,"BAJO","PRIV","Media",1,1,2
"735",4167,"PRIV-BAJO","2",13,1,1,"medio",8,"no",4,"BAJO","PRIV","Alta",1,2,2
"736",4168,"PRIV-BAJO","2",14,0,1,"medio",6,"no",3,"BAJO","PRIV","Media",1,1,1
"737",4169,"PRIV-BAJO","2",13,1,3,"alto",7,"no",2,"BAJO","PRIV","Media",2,1,0
"738",4170,"PRIV-BAJO","2",13,0,0,"bajo",4,"no",2,"BAJO","PRIV","Media",0,1,0
"739",4171,"PRIV-BAJO","2",13,0,1,"alto",5,"no",2,"BAJO","PRIV","Media",2,1,0
"740",4172,"PRIV-BAJO","2",14,1,2,"medio",8,"sí",3,"BAJO","PRIV","Alta",1,2,1
"741",4173,"PRIV-BAJO","2",14,0,3,"bajo",8,"sí",3,"BAJO","PRIV","Alta",0,2,1
"742",4174,"PRIV-BAJO","2",14,1,2,"alto",9,"no",5,"BAJO","PRIV","Alta",2,2,2
"743",4175,"PRIV-BAJO","2",14,0,2,"medio",6,"no",2,"BAJO","PRIV","Media",1,1,0
"744",4176,"PRIV-BAJO","2",14,0,1,"medio",8,"no",3,"BAJO","PRIV","Alta",1,2,1
"745",4177,"PRIV-BAJO","2",13,1,1,"medio",7,"no",3,"BAJO","PRIV","Media",1,1,1
"746",4178,"PRIV-BAJO","2",14,1,2,"alto",9,"no",3,"BAJO","PRIV","Alta",2,2,1
"747",4179,"PRIV-BAJO","2",14,1,1,"medio",8,"no",4,"BAJO","PRIV","Alta",1,2,2
"748",4180,"PRIV-BAJO","2",14,0,1,"alto",9,"sí",3,"BAJO","PRIV","Alta",2,2,1
"749",4181,"PRIV-BAJO","2",13,0,2,"medio",7,"no",3,"BAJO","PRIV","Media",1,1,1
"750",5001,"PRIV-ALTO","1",12,1,2,"bajo",6,"sí",4,"ALTO","PRIV","Media",0,1,2
"751",5002,"PRIV-ALTO","1",13,0,1,"alto",6,"no",4,"ALTO","PRIV","Media",2,1,2
"752",5003,"PRIV-ALTO","1",12,0,3,"medio",7,"no",4,"ALTO","PRIV","Media",1,1,2
"753",5004,"PRIV-ALTO","1",12,0,1,"alto",8,"no",3,"ALTO","PRIV","Alta",2,2,1
"754",5005,"PRIV-ALTO","1",12,0,2,"medio",6,"sí",4,"ALTO","PRIV","Media",1,1,2
"755",5006,"PRIV-ALTO","1",12,0,2,"alto",9,"no",5,"ALTO","PRIV","Alta",2,2,2
"756",5007,"PRIV-ALTO","1",13,1,2,"medio",6,"no",3,"ALTO","PRIV","Media",1,1,1
"757",5008,"PRIV-ALTO","1",12,1,2,"alto",7,"no",2,"ALTO","PRIV","Media",2,1,0
"758",5009,"PRIV-ALTO","1",12,1,2,"medio",4,"no",3,"ALTO","PRIV","Media",1,1,1
"759",5010,"PRIV-ALTO","1",12,0,2,"medio",9,"sí",5,"ALTO","PRIV","Alta",1,2,2
"760",5011,"PRIV-ALTO","1",12,0,2,"medio",8,"no",2,"ALTO","PRIV","Alta",1,2,0
"761",5012,"PRIV-ALTO","1",12,0,2,"alto",7,"sí",5,"ALTO","PRIV","Media",2,1,2
"762",5013,"PRIV-ALTO","1",12,0,3,"medio",6,"no",3,"ALTO","PRIV","Media",1,1,1
"763",5014,"PRIV-ALTO","1",13,0,2,"alto",8,"no",3,"ALTO","PRIV","Alta",2,2,1
"764",5015,"PRIV-ALTO","1",13,0,3,"medio",6,"no",3,"ALTO","PRIV","Media",1,1,1
"765",5016,"PRIV-ALTO","1",12,0,2,"medio",9,"no",3,"ALTO","PRIV","Alta",1,2,1
"766",5017,"PRIV-ALTO","1",12,0,2,"medio",6,"sí",3,"ALTO","PRIV","Media",1,1,1
"767",5018,"PRIV-ALTO","1",13,0,1,"medio",6,"no",4,"ALTO","PRIV","Media",1,1,2
"768",5019,"PRIV-ALTO","1",12,1,2,"alto",7,"sí",1,"ALTO","PRIV","Media",2,1,0
"769",5020,"PRIV-ALTO","1",13,0,2,"medio",9,"sí",4,"ALTO","PRIV","Alta",1,2,2
"770",5021,"PRIV-ALTO","1",13,0,3,"bajo",6,"no",4,"ALTO","PRIV","Media",0,1,2
"771",5022,"PRIV-ALTO","1",12,0,3,"alto",6,"no",4,"ALTO","PRIV","Media",2,1,2
"772",5023,"PRIV-ALTO","1",12,1,3,"alto",8,"no",4,"ALTO","PRIV","Alta",2,2,2
"773",5050,"PRIV-ALTO","1",12,1,3,"alto",7,"no",3,"ALTO","PRIV","Media",2,1,1
"774",5051,"PRIV-ALTO","1",12,0,2,"medio",8,"no",4,"ALTO","PRIV","Alta",1,2,2
"775",5052,"PRIV-ALTO","1",13,0,3,"medio",6,"no",5,"ALTO","PRIV","Media",1,1,2
"776",5053,"PRIV-ALTO","1",13,0,2,"medio",6,"no",3,"ALTO","PRIV","Media",1,1,1
"777",5054,"PRIV-ALTO","1",12,0,1,"medio",6,"no",3,"ALTO","PRIV","Media",1,1,1
"778",5055,"PRIV-ALTO","1",13,0,2,"medio",6,"no",3,"ALTO","PRIV","Media",1,1,1
"779",5056,"PRIV-ALTO","1",12,1,3,"alto",5,"no",2,"ALTO","PRIV","Media",2,1,0
"780",5057,"PRIV-ALTO","1",12,0,2,"medio",8,"no",3,"ALTO","PRIV","Alta",1,2,1
"781",5058,"PRIV-ALTO","1",13,0,3,"bajo",6,"no",5,"ALTO","PRIV","Media",0,1,2
"782",5059,"PRIV-ALTO","1",13,1,2,"medio",8,"sí",4,"ALTO","PRIV","Alta",1,2,2
"783",5060,"PRIV-ALTO","1",13,0,2,"alto",7,"no",5,"ALTO","PRIV","Media",2,1,2
"784",5061,"PRIV-ALTO","1",13,1,2,"alto",4,"no",3,"ALTO","PRIV","Media",2,1,1
"785",5062,"PRIV-ALTO","1",12,0,2,"alto",8,"no",4,"ALTO","PRIV","Alta",2,2,2
"786",5063,"PRIV-ALTO","1",12,1,2,"alto",8,"sí",5,"ALTO","PRIV","Alta",2,2,2
"787",5064,"PRIV-ALTO","1",13,0,2,"alto",6,"no",3,"ALTO","PRIV","Media",2,1,1
"788",5065,"PRIV-ALTO","1",12,1,2,"medio",7,"no",5,"ALTO","PRIV","Media",1,1,2
"789",5066,"PRIV-ALTO","1",12,1,2,"medio",7,"no",3,"ALTO","PRIV","Media",1,1,1
"790",5067,"PRIV-ALTO","1",13,1,2,"alto",7,"sí",3,"ALTO","PRIV","Media",2,1,1
"791",5068,"PRIV-ALTO","1",12,0,2,"alto",7,"no",3,"ALTO","PRIV","Media",2,1,1
"792",5069,"PRIV-ALTO","1",12,0,2,"alto",6,"no",4,"ALTO","PRIV","Media",2,1,2
"793",5071,"PRIV-ALTO","1",13,1,3,"medio",6,"no",4,"ALTO","PRIV","Media",1,1,2
"794",5101,"PRIV-ALTO","2",14,1,2,"alto",8,"no",3,"ALTO","PRIV","Alta",2,2,1
"795",5102,"PRIV-ALTO","2",13,0,2,"alto",7,"no",3,"ALTO","PRIV","Media",2,1,1
"796",5103,"PRIV-ALTO","2",13,0,2,"medio",7,"no",3,"ALTO","PRIV","Media",1,1,1
"797",5104,"PRIV-ALTO","2",14,0,2,"alto",8,"no",5,"ALTO","PRIV","Alta",2,2,2
"798",5105,"PRIV-ALTO","2",13,1,2,"alto",8,"no",4,"ALTO","PRIV","Alta",2,2,2
"799",5106,"PRIV-ALTO","2",14,0,2,"medio",7,"sí",5,"ALTO","PRIV","Media",1,1,2
"800",5107,"PRIV-ALTO","2",14,0,2,"alto",8,"no",4,"ALTO","PRIV","Alta",2,2,2
"801",5108,"PRIV-ALTO","2",13,1,2,"medio",7,"no",3,"ALTO","PRIV","Media",1,1,1
"802",5109,"PRIV-ALTO","2",13,0,2,"medio",7,"no",4,"ALTO","PRIV","Media",1,1,2
"803",5110,"PRIV-ALTO","2",14,0,2,"alto",7,"no",4,"ALTO","PRIV","Media",2,1,2
"804",5111,"PRIV-ALTO","2",13,0,2,"medio",8,"no",3,"ALTO","PRIV","Alta",1,2,1
"805",5112,"PRIV-ALTO","2",13,1,2,"medio",7,"no",2,"ALTO","PRIV","Media",1,1,0
"806",5113,"PRIV-ALTO","2",13,0,2,"medio",6,"no",4,"ALTO","PRIV","Media",1,1,2
"807",5114,"PRIV-ALTO","2",13,0,2,"alto",6,"no",4,"ALTO","PRIV","Media",2,1,2
"808",5115,"PRIV-ALTO","2",13,0,2,"alto",6,"no",3,"ALTO","PRIV","Media",2,1,1
"809",5116,"PRIV-ALTO","2",13,1,2,"medio",7,"no",3,"ALTO","PRIV","Media",1,1,1
"810",5117,"PRIV-ALTO","2",13,1,2,"alto",7,"no",3,"ALTO","PRIV","Media",2,1,1
"811",5118,"PRIV-ALTO","2",14,0,2,"bajo",6,"no",3,"ALTO","PRIV","Media",0,1,1
"812",5119,"PRIV-ALTO","2",13,0,2,"alto",7,"sí",4,"ALTO","PRIV","Media",2,1,2
"813",5120,"PRIV-ALTO","2",13,1,2,"alto",7,"no",4,"ALTO","PRIV","Media",2,1,2
"814",5121,"PRIV-ALTO","2",14,0,2,"alto",6,"no",4,"ALTO","PRIV","Media",2,1,2
"815",5122,"PRIV-ALTO","2",14,0,2,"alto",7,"no",4,"ALTO","PRIV","Media",2,1,2
"816",5123,"PRIV-ALTO","2",13,1,2,"medio",6,"sí",5,"ALTO","PRIV","Media",1,1,2
"817",5124,"PRIV-ALTO","2",14,1,2,"medio",7,"no",5,"ALTO","PRIV","Media",1,1,2
"818",5125,"PRIV-ALTO","2",13,1,2,"alto",7,"no",4,"ALTO","PRIV","Media",2,1,2
"819",5126,"PRIV-ALTO","2",14,0,2,"alto",7,"sí",3,"ALTO","PRIV","Media",2,1,1
"820",5127,"PRIV-ALTO","2",13,1,2,"alto",6,"sí",4,"ALTO","PRIV","Media",2,1,2
"821",5128,"PRIV-ALTO","2",13,0,1,"bajo",6,"no",3,"ALTO","PRIV","Media",0,1,1
"822",5150,"PRIV-ALTO","2",13,0,2,"alto",6,"no",3,"ALTO","PRIV","Media",2,1,1
"823",5151,"PRIV-ALTO","2",14,0,2,"medio",7,"no",3,"ALTO","PRIV","Media",1,1,1
"824",5152,"PRIV-ALTO","2",14,0,2,"medio",6,"no",2,"ALTO","PRIV","Media",1,1,0
"825",5153,"PRIV-ALTO","2",14,0,1,"medio",8,"no",4,"ALTO","PRIV","Alta",1,2,2
"826",5154,"PRIV-ALTO","2",14,0,2,"medio",5,"no",3,"ALTO","PRIV","Media",1,1,1
"827",5155,"PRIV-ALTO","2",14,1,2,"medio",7,"no",4,"ALTO","PRIV","Media",1,1,2
"828",5156,"PRIV-ALTO","2",14,1,2,"medio",5,"no",4,"ALTO","PRIV","Media",1,1,2
"829",5157,"PRIV-ALTO","2",13,1,2,"alto",6,"no",3,"ALTO","PRIV","Media",2,1,1
"830",5158,"PRIV-ALTO","2",14,0,2,"alto",8,"no",2,"ALTO","PRIV","Alta",2,2,0
"831",5159,"PRIV-ALTO","2",14,0,2,"alto",7,"no",2,"ALTO","PRIV","Media",2,1,0
"832",5160,"PRIV-ALTO","2",13,0,2,"alto",6,"no",3,"ALTO","PRIV","Media",2,1,1
"833",5161,"PRIV-ALTO","2",14,0,2,"alto",8,"no",2,"ALTO","PRIV","Alta",2,2,0
"834",5162,"PRIV-ALTO","2",13,0,2,"medio",7,"no",3,"ALTO","PRIV","Media",1,1,1
"835",5163,"PRIV-ALTO","2",13,1,3,"medio",7,"no",5,"ALTO","PRIV","Media",1,1,2
"836",5164,"PRIV-ALTO","2",13,1,2,"medio",6,"no",4,"ALTO","PRIV","Media",1,1,2
"837",5165,"PRIV-ALTO","2",13,0,3,"medio",8,"no",3,"ALTO","PRIV","Alta",1,2,1
"838",5166,"PRIV-ALTO","2",14,1,2,"alto",5,"no",3,"ALTO","PRIV","Media",2,1,1
"839",5168,"PRIV-ALTO","2",13,0,1,"medio",5,"no",4,"ALTO","PRIV","Media",1,1,2
"840",5169,"PRIV-ALTO","2",13,0,2,"bajo",8,"no",2,"ALTO","PRIV","Alta",0,2,0
"841",5170,"PRIV-ALTO","2",13,1,2,"alto",6,"no",3,"ALTO","PRIV","Media",2,1,1
"842",5171,"PRIV-ALTO","2",14,0,1,"alto",7,"no",3,"ALTO","PRIV","Media",2,1,1
"843",5172,"PRIV-ALTO","2",13,1,2,"medio",6,"no",1,"ALTO","PRIV","Media",1,1,0
"844",5173,"PRIV-ALTO","2",13,1,2,"alto",7,"no",5,"ALTO","PRIV","Media",2,1,2
"845",5174,"PRIV-ALTO","2",13,0,2,"medio",4,"no",2,"ALTO","PRIV","Media",1,1,0
"846",5175,"PRIV-ALTO","2",14,0,2,"medio",8,"no",3,"ALTO","PRIV","Alta",1,2,1
"847",5176,"PRIV-ALTO","2",13,1,3,"medio",3,"no",3,"ALTO","PRIV","Baja",1,0,1
"848",5177,"PRIV-ALTO","2",14,1,2,"medio",5,"sí",5,"ALTO","PRIV","Media",1,1,2
"849",5178,"PRIV-ALTO","2",13,0,2,"medio",7,"no",4,"ALTO","PRIV","Media",1,1,2
"850",5179,"PRIV-ALTO","2",13,0,3,"alto",8,"sí",4,"ALTO","PRIV","Alta",2,2,2
"851",5180,"PRIV-ALTO","2",13,0,2,"alto",10,"sí",5,"ALTO","PRIV","Alta",2,2,2
"852",5181,"PRIV-ALTO","2",14,0,2,"alto",8,"no",4,"ALTO","PRIV","Alta",2,2,2
"853",6001,"PUBL-MEDIO","1",13,0,1,"medio",4,"no",2,"MEDIO","PUBL","Media",1,1,0
"854",6002,"PUBL-MEDIO","1",14,1,2,"alto",7,"no",4,"MEDIO","PUBL","Media",2,1,2
"855",6003,"PUBL-MEDIO","1",12,1,1,"bajo",7,"sí",3,"MEDIO","PUBL","Media",0,1,1
"856",6004,"PUBL-MEDIO","1",12,0,1,"alto",8,"sí",3,"MEDIO","PUBL","Alta",2,2,1
"857",6005,"PUBL-MEDIO","1",13,0,2,"medio",5,"no",2,"MEDIO","PUBL","Media",1,1,0
"858",6006,"PUBL-MEDIO","1",13,1,1,"alto",6,"no",4,"MEDIO","PUBL","Media",2,1,2
"859",6007,"PUBL-MEDIO","1",13,1,2,"medio",8,"no",5,"MEDIO","PUBL","Alta",1,2,2
"860",6008,"PUBL-MEDIO","1",13,1,2,"bajo",7,"no",5,"MEDIO","PUBL","Media",0,1,2
"861",6009,"PUBL-MEDIO","1",12,1,0,"bajo",5,"no",3,"MEDIO","PUBL","Media",0,1,1
"862",6010,"PUBL-MEDIO","1",13,1,2,"bajo",8,"no",3,"MEDIO","PUBL","Alta",0,2,1
"863",6011,"PUBL-MEDIO","1",13,1,1,"bajo",9,"no",3,"MEDIO","PUBL","Alta",0,2,1
"864",6012,"PUBL-MEDIO","1",12,1,2,"bajo",6,"no",3,"MEDIO","PUBL","Media",0,1,1
"865",6013,"PUBL-MEDIO","1",12,1,2,"medio",6,"no",3,"MEDIO","PUBL","Media",1,1,1
"866",6014,"PUBL-MEDIO","1",13,0,2,"alto",8,"sí",3,"MEDIO","PUBL","Alta",2,2,1
"867",6015,"PUBL-MEDIO","1",13,0,1,"medio",8,"no",4,"MEDIO","PUBL","Alta",1,2,2
"868",6016,"PUBL-MEDIO","1",12,0,3,"alto",6,"sí",3,"MEDIO","PUBL","Media",2,1,1
"869",6017,"PUBL-MEDIO","1",12,0,1,"bajo",8,"sí",3,"MEDIO","PUBL","Alta",0,2,1
"870",6018,"PUBL-MEDIO","1",12,1,2,"alto",9,"sí",5,"MEDIO","PUBL","Alta",2,2,2
"871",6019,"PUBL-MEDIO","1",12,0,1,"medio",6,"no",4,"MEDIO","PUBL","Media",1,1,2
"872",6051,"PUBL-MEDIO","1",12,1,1,"alto",5,"no",4,"MEDIO","PUBL","Media",2,1,2
"873",6052,"PUBL-MEDIO","1",12,0,2,"bajo",5,"sí",3,"MEDIO","PUBL","Media",0,1,1
"874",6053,"PUBL-MEDIO","1",12,1,1,"medio",7,"no",2,"MEDIO","PUBL","Media",1,1,0
"875",6054,"PUBL-MEDIO","1",12,0,1,"alto",4,"no",3,"MEDIO","PUBL","Media",2,1,1
"876",6055,"PUBL-MEDIO","1",12,0,1,"medio",4,"no",3,"MEDIO","PUBL","Media",1,1,1
"877",6056,"PUBL-MEDIO","1",12,0,1,"medio",6,"no",4,"MEDIO","PUBL","Media",1,1,2
"878",6057,"PUBL-MEDIO","1",12,0,2,"bajo",7,"no",3,"MEDIO","PUBL","Media",0,1,1
"879",6058,"PUBL-MEDIO","1",12,0,1,"bajo",8,"no",2,"MEDIO","PUBL","Alta",0,2,0
"880",6059,"PUBL-MEDIO","1",14,1,1,"medio",5,"no",5,"MEDIO","PUBL","Media",1,1,2
"881",6101,"PUBL-MEDIO","1",13,1,2,"medio",7,"sí",4,"MEDIO","PUBL","Media",1,1,2
"882",6102,"PUBL-MEDIO","1",13,1,1,"medio",7,"no",4,"MEDIO","PUBL","Media",1,1,2
"883",6103,"PUBL-MEDIO","1",12,1,1,"alto",8,"no",2,"MEDIO","PUBL","Alta",2,2,0
"884",6104,"PUBL-MEDIO","1",12,1,1,"medio",8,"no",5,"MEDIO","PUBL","Alta",1,2,2
"885",6105,"PUBL-MEDIO","1",12,1,3,"medio",9,"no",5,"MEDIO","PUBL","Alta",1,2,2
"886",6106,"PUBL-MEDIO","1",13,0,2,"bajo",3,"no",2,"MEDIO","PUBL","Baja",0,0,0
"887",6108,"PUBL-MEDIO","1",13,0,1,"bajo",5,"no",2,"MEDIO","PUBL","Media",0,1,0
"888",6109,"PUBL-MEDIO","1",14,1,1,"medio",4,"sí",5,"MEDIO","PUBL","Media",1,1,2
"889",6111,"PUBL-MEDIO","1",12,1,3,"medio",8,"no",4,"MEDIO","PUBL","Alta",1,2,2
"890",6113,"PUBL-MEDIO","1",12,1,0,"alto",8,"no",4,"MEDIO","PUBL","Alta",2,2,2
"891",6114,"PUBL-MEDIO","1",13,1,0,"bajo",6,"no",4,"MEDIO","PUBL","Media",0,1,2
"892",6115,"PUBL-MEDIO","1",12,1,2,"bajo",3,"sí",3,"MEDIO","PUBL","Baja",0,0,1
"893",6116,"PUBL-MEDIO","1",12,0,3,"bajo",5,"no",5,"MEDIO","PUBL","Media",0,1,2
"894",6117,"PUBL-MEDIO","1",13,0,2,"medio",10,"sí",3,"MEDIO","PUBL","Alta",1,2,1
"895",6118,"PUBL-MEDIO","1",13,0,2,"medio",8,"no",2,"MEDIO","PUBL","Alta",1,2,0
"896",6119,"PUBL-MEDIO","1",12,1,1,"bajo",8,"no",3,"MEDIO","PUBL","Alta",0,2,1
"897",6120,"PUBL-MEDIO","1",12,1,3,"bajo",8,"no",3,"MEDIO","PUBL","Alta",0,2,1
"898",6121,"PUBL-MEDIO","1",13,1,1,"medio",7,"no",4,"MEDIO","PUBL","Media",1,1,2
"899",6122,"PUBL-MEDIO","1",12,1,0,"medio",7,"no",5,"MEDIO","PUBL","Media",1,1,2
"900",6123,"PUBL-MEDIO","1",13,0,1,"medio",6,"no",5,"MEDIO","PUBL","Media",1,1,2
"901",6124,"PUBL-MEDIO","1",13,0,3,"medio",8,"sí",4,"MEDIO","PUBL","Alta",1,2,2
"902",6125,"PUBL-MEDIO","1",12,0,1,"alto",10,"no",3,"MEDIO","PUBL","Alta",2,2,1
"903",6126,"PUBL-MEDIO","1",12,1,1,"medio",7,"no",5,"MEDIO","PUBL","Media",1,1,2
"904",6127,"PUBL-MEDIO","1",13,1,2,"bajo",8,"no",4,"MEDIO","PUBL","Alta",0,2,2
"905",6128,"PUBL-MEDIO","1",12,1,1,"bajo",8,"no",3,"MEDIO","PUBL","Alta",0,2,1
"906",6129,"PUBL-MEDIO","1",12,0,3,"bajo",8,"no",3,"MEDIO","PUBL","Alta",0,2,1
"907",6151,"PUBL-MEDIO","1",12,1,1,"medio",5,"no",4,"MEDIO","PUBL","Media",1,1,2
"908",6152,"PUBL-MEDIO","1",12,0,1,"alto",8,"no",4,"MEDIO","PUBL","Alta",2,2,2
"909",6153,"PUBL-MEDIO","1",13,0,1,"bajo",6,"no",4,"MEDIO","PUBL","Media",0,1,2
"910",6154,"PUBL-MEDIO","1",12,1,1,"medio",7,"sí",4,"MEDIO","PUBL","Media",1,1,2
"911",6155,"PUBL-MEDIO","1",12,0,1,"alto",7,"no",5,"MEDIO","PUBL","Media",2,1,2
"912",6156,"PUBL-MEDIO","1",12,0,3,"medio",7,"no",4,"MEDIO","PUBL","Media",1,1,2
"913",6157,"PUBL-MEDIO","1",12,0,2,"alto",8,"sí",4,"MEDIO","PUBL","Alta",2,2,2
"914",6158,"PUBL-MEDIO","1",12,0,2,"alto",10,"sí",4,"MEDIO","PUBL","Alta",2,2,2
"915",6159,"PUBL-MEDIO","1",13,1,1,"alto",6,"no",4,"MEDIO","PUBL","Media",2,1,2
"916",6160,"PUBL-MEDIO","1",14,0,3,"bajo",4,"no",3,"MEDIO","PUBL","Media",0,1,1
"917",6161,"PUBL-MEDIO","1",12,1,2,"alto",7,"no",4,"MEDIO","PUBL","Media",2,1,2
"918",6162,"PUBL-MEDIO","1",13,1,2,"medio",6,"no",3,"MEDIO","PUBL","Media",1,1,1
"919",6163,"PUBL-MEDIO","1",12,0,2,"medio",6,"no",4,"MEDIO","PUBL","Media",1,1,2
"920",6164,"PUBL-MEDIO","1",12,1,2,"alto",5,"no",3,"MEDIO","PUBL","Media",2,1,1
"921",6165,"PUBL-MEDIO","1",12,1,2,"alto",6,"sí",4,"MEDIO","PUBL","Media",2,1,2
"922",6166,"PUBL-MEDIO","1",13,1,1,"bajo",6,"no",5,"MEDIO","PUBL","Media",0,1,2
"923",6167,"PUBL-MEDIO","1",13,1,2,"bajo",6,"no",4,"MEDIO","PUBL","Media",0,1,2
"924",6168,"PUBL-MEDIO","1",12,1,1,"alto",5,"no",2,"MEDIO","PUBL","Media",2,1,0
"925",6169,"PUBL-MEDIO","1",12,0,2,"medio",7,"sí",3,"MEDIO","PUBL","Media",1,1,1
