Source,Target,Distance,num_paths,initial_config,final_config,path,search_depth,chunks,vals_str
20,30,3,1,Partial,Tower,"[[20, 9, 28, 30]]",2,1,SGG
20,31,1,1,Partial,Tower,"[[20, 31]]",1,0,G
20,32,5,1,Partial,Tower,"[[20, 9, 3, 16, 29, 32]]",3,1,SSGGG
20,33,6,2,Partial,Tower,"[[20, 9, 17, 1, 7, 18, 33], [20, 9, 3, 16, 7, 18, 33]]",NA,NA,NA
20,34,6,2,Partial,Tower,"[[20, 26, 11, 5, 14, 27, 34], [20, 26, 15, 0, 6, 27, 34]]",NA,NA,NA
20,35,6,1,Partial,Tower,"[[20, 26, 15, 0, 6, 19, 35]]",4,1,SSSGGG
21,00,3,1,Partial,Partial,"[[21, 27, 6, 0]]",1,0,GGG
21,01,7,1,Partial,Partial,"[[21, 8, 2, 13, 24, 18, 7, 1]]",5,1,SSSSGGG
21,02,2,1,Partial,Partial,"[[21, 8, 2]]",1,0,GG
21,03,8,6,Partial,Partial,"[[21, 27, 6, 0, 15, 26, 20, 9, 3], [21, 27, 14, 5, 11, 26, 20, 9, 3], [21, 27, 14, 5, 11, 22, 28, 9, 3], [21, 8, 12, 4, 10, 23, 29, 16, 3], [21, 8, 2, 13, 10, 23, 29, 16, 3], [21, 8, 2, 13, 24, 18, 7, 16, 3]]",NA,NA,NA
21,04,3,1,Partial,Partial,"[[21, 8, 12, 4]]",1,0,GGG
21,05,3,1,Partial,Partial,"[[21, 27, 14, 5]]",1,0,GGG
21,06,2,1,Partial,Flat,"[[21, 27, 6]]",1,0,GG
21,07,6,1,Partial,Flat,"[[21, 8, 2, 13, 24, 18, 7]]",3,2,SSGSGG
21,08,1,1,Partial,Flat,"[[21, 8]]",1,0,G
21,09,7,3,Partial,Flat,"[[21, 27, 6, 0, 15, 26, 20, 9], [21, 27, 14, 5, 11, 26, 20, 9], [21, 27, 14, 5, 11, 22, 28, 9]]",NA,NA,NA
21,10,4,2,Partial,Flat,"[[21, 8, 12, 4, 10], [21, 8, 2, 13, 10]]",NA,NA,NA
21,11,4,1,Partial,Flat,"[[21, 27, 14, 5, 11]]",1,1,GSGG
21,12,2,1,Partial,Partial,"[[21, 8, 12]]",1,0,GG
21,13,3,1,Partial,Partial,"[[21, 8, 2, 13]]",1,0,GGG
21,14,2,1,Partial,Partial,"[[21, 27, 14]]",1,0,GG
21,15,4,1,Partial,Partial,"[[21, 27, 6, 0, 15]]",1,1,GSGG
21,16,7,3,Partial,Partial,"[[21, 8, 12, 4, 10, 23, 29, 16], [21, 8, 2, 13, 10, 23, 29, 16], [21, 8, 2, 13, 24, 18, 7, 16]]",NA,NA,NA
21,17,7,1,Partial,Partial,"[[21, 27, 14, 5, 11, 22, 28, 17]]",4,2,SSSGSGG
21,18,5,1,Partial,Partial,"[[21, 8, 2, 13, 24, 18]]",3,1,SSGGG
21,19,3,2,Partial,Partial,"[[21, 27, 6, 19], [21, 8, 25, 19]]",NA,NA,NA
21,20,6,2,Partial,Partial,"[[21, 27, 6, 0, 15, 26, 20], [21, 27, 14, 5, 11, 26, 20]]",NA,NA,NA
21,22,5,1,Partial,Partial,"[[21, 27, 14, 5, 11, 22]]",3,1,SSGGG
21,23,5,2,Partial,Partial,"[[21, 8, 12, 4, 10, 23], [21, 8, 2, 13, 10, 23]]",NA,NA,NA
21,24,4,1,Partial,Partial,"[[21, 8, 2, 13, 24]]",1,1,GSGG
21,25,2,1,Partial,Partial,"[[21, 8, 25]]",1,0,GG
21,26,5,2,Partial,Partial,"[[21, 27, 6, 0, 15, 26], [21, 27, 14, 5, 11, 26]]",NA,NA,NA
21,27,1,1,Partial,Partial,"[[21, 27]]",1,0,G
21,28,6,1,Partial,Partial,"[[21, 27, 14, 5, 11, 22, 28]]",4,1,SSSGGG
21,29,6,2,Partial,Partial,"[[21, 8, 12, 4, 10, 23, 29], [21, 8, 2, 13, 10, 23, 29]]",NA,NA,NA
21,30,6,1,Partial,Tower,"[[21, 27, 14, 5, 11, 22, 30]]",4,1,SSSGGG
21,31,6,2,Partial,Tower,"[[21, 27, 6, 0, 15, 26, 31], [21, 27, 14, 5, 11, 26, 31]]",NA,NA,NA
21,32,6,2,Partial,Tower,"[[21, 8, 12, 4, 10, 23, 32], [21, 8, 2, 13, 10, 23, 32]]",NA,NA,NA
21,33,5,1,Partial,Tower,"[[21, 8, 2, 13, 24, 33]]",3,1,SSGGG
21,34,1,1,Partial,Tower,"[[21, 34]]",1,0,G
21,35,3,1,Partial,Tower,"[[21, 8, 25, 35]]",2,1,SGG
22,00,3,1,Partial,Partial,"[[22, 11, 15, 0]]",1,0,GGG
22,01,3,1,Partial,Partial,"[[22, 28, 17, 1]]",1,0,GGG
22,02,7,1,Partial,Partial,"[[22, 11, 5, 14, 27, 21, 8, 2]]",5,1,SSSSGGG
22,03,3,1,Partial,Partial,"[[22, 28, 9, 3]]",1,0,GGG
22,04,8,6,Partial,Partial,"[[22, 28, 9, 3, 16, 29, 23, 10, 4], [22, 28, 17, 1, 7, 29, 23, 10, 4], [22, 28, 17, 1, 7, 18, 24, 10, 4], [22, 11, 15, 0, 6, 19, 25, 12, 4], [22, 11, 5, 14, 6, 19, 25, 12, 4], [22, 11, 5, 14, 27, 21, 8, 12, 4]]",NA,NA,NA
22,05,2,1,Partial,Partial,"[[22, 11, 5]]",1,0,GG
22,06,4,2,Partial,Flat,"[[22, 11, 15, 0, 6], [22, 11, 5, 14, 6]]",NA,NA,NA
22,07,4,1,Partial,Flat,"[[22, 28, 17, 1, 7]]",1,1,GSGG
22,08,6,1,Partial,Flat,"[[22, 11, 5, 14, 27, 21, 8]]",3,2,SSGSGG
22,09,2,1,Partial,Flat,"[[22, 28, 9]]",1,0,GG
22,10,7,3,Partial,Flat,"[[22, 28, 9, 3, 16, 29, 23, 10], [22, 28, 17, 1, 7, 29, 23, 10], [22, 28, 17, 1, 7, 18, 24, 10]]",NA,NA,NA
22,11,1,1,Partial,Flat,"[[22, 11]]",1,0,G
22,12,7,3,Partial,Partial,"[[22, 11, 15, 0, 6, 19, 25, 12], [22, 11, 5, 14, 6, 19, 25, 12], [22, 11, 5, 14, 27, 21, 8, 12]]",NA,NA,NA
22,13,7,1,Partial,Partial,"[[22, 28, 17, 1, 7, 18, 24, 13]]",4,2,SSSGSGG
22,14,3,1,Partial,Partial,"[[22, 11, 5, 14]]",1,0,GGG
22,15,2,1,Partial,Partial,"[[22, 11, 15]]",1,0,GG
22,16,4,1,Partial,Partial,"[[22, 28, 9, 3, 16]]",1,1,GSGG
22,17,2,1,Partial,Partial,"[[22, 28, 17]]",1,0,GG
22,18,5,1,Partial,Partial,"[[22, 28, 17, 1, 7, 18]]",3,1,SSGGG
22,19,5,2,Partial,Partial,"[[22, 11, 15, 0, 6, 19], [22, 11, 5, 14, 6, 19]]",NA,NA,NA
22,20,3,2,Partial,Partial,"[[22, 28, 9, 20], [22, 11, 26, 20]]",NA,NA,NA
22,21,5,1,Partial,Partial,"[[22, 11, 5, 14, 27, 21]]",3,1,SSGGG
22,23,6,2,Partial,Partial,"[[22, 28, 9, 3, 16, 29, 23], [22, 28, 17, 1, 7, 29, 23]]",NA,NA,NA
22,24,6,1,Partial,Partial,"[[22, 28, 17, 1, 7, 18, 24]]",4,1,SSSGGG
22,25,6,2,Partial,Partial,"[[22, 11, 15, 0, 6, 19, 25], [22, 11, 5, 14, 6, 19, 25]]",NA,NA,NA
22,26,2,1,Partial,Partial,"[[22, 11, 26]]",1,0,GG
22,27,4,1,Partial,Partial,"[[22, 11, 5, 14, 27]]",1,1,GSGG
22,28,1,1,Partial,Partial,"[[22, 28]]",1,0,G
22,29,5,2,Partial,Partial,"[[22, 28, 9, 3, 16, 29], [22, 28, 17, 1, 7, 29]]",NA,NA,NA
22,30,1,1,Partial,Tower,"[[22, 30]]",1,0,G
22,31,3,1,Partial,Tower,"[[22, 11, 26, 31]]",2,1,SGG
22,32,6,2,Partial,Tower,"[[22, 28, 9, 3, 16, 29, 32], [22, 28, 17, 1, 7, 29, 32]]",NA,NA,NA
22,33,6,1,Partial,Tower,"[[22, 28, 17, 1, 7, 18, 33]]",4,1,SSSGGG
22,34,5,1,Partial,Tower,"[[22, 11, 5, 14, 27, 34]]",3,1,SSGGG
22,35,6,2,Partial,Tower,"[[22, 11, 15, 0, 6, 19, 35], [22, 11, 5, 14, 6, 19, 35]]",NA,NA,NA
23,00,7,1,Partial,Partial,"[[23, 10, 4, 12, 25, 19, 6, 0]]",5,1,SSSSGGG
23,01,3,1,Partial,Partial,"[[23, 29, 7, 1]]",1,0,GGG
23,02,3,1,Partial,Partial,"[[23, 10, 13, 2]]",1,0,GGG
23,03,3,1,Partial,Partial,"[[23, 29, 16, 3]]",1,0,GGG
23,04,2,1,Partial,Partial,"[[23, 10, 4]]",1,0,GG
23,05,8,6,Partial,Partial,"[[23, 29, 7, 1, 17, 28, 22, 11, 5], [23, 29, 16, 3, 9, 28, 22, 11, 5], [23, 29, 16, 3, 9, 20, 26, 11, 5], [23, 10, 13, 2, 8, 21, 27, 14, 5], [23, 10, 4, 12, 8, 21, 27, 14, 5], [23, 10, 4, 12, 25, 19, 6, 14, 5]]",NA,NA,NA
23,06,6,1,Partial,Flat,"[[23, 10, 4, 12, 25, 19, 6]]",3,2,SSGSGG
23,07,2,1,Partial,Flat,"[[23, 29, 7]]",1,0,GG
23,08,4,2,Partial,Flat,"[[23, 10, 13, 2, 8], [23, 10, 4, 12, 8]]",NA,NA,NA
23,09,4,1,Partial,Flat,"[[23, 29, 16, 3, 9]]",1,1,GSGG
23,10,1,1,Partial,Flat,"[[23, 10]]",1,0,G
23,11,7,3,Partial,Flat,"[[23, 29, 7, 1, 17, 28, 22, 11], [23, 29, 16, 3, 9, 28, 22, 11], [23, 29, 16, 3, 9, 20, 26, 11]]",NA,NA,NA
23,12,3,1,Partial,Partial,"[[23, 10, 4, 12]]",1,0,GGG
23,13,2,1,Partial,Partial,"[[23, 10, 13]]",1,0,GG
23,14,7,3,Partial,Partial,"[[23, 10, 13, 2, 8, 21, 27, 14], [23, 10, 4, 12, 8, 21, 27, 14], [23, 10, 4, 12, 25, 19, 6, 14]]",NA,NA,NA
23,15,7,1,Partial,Partial,"[[23, 29, 16, 3, 9, 20, 26, 15]]",4,2,SSSGSGG
23,16,2,1,Partial,Partial,"[[23, 29, 16]]",1,0,GG
23,17,4,1,Partial,Partial,"[[23, 29, 7, 1, 17]]",1,1,GSGG
23,18,3,2,Partial,Partial,"[[23, 29, 7, 18], [23, 10, 24, 18]]",NA,NA,NA
23,19,5,1,Partial,Partial,"[[23, 10, 4, 12, 25, 19]]",3,1,SSGGG
23,20,5,1,Partial,Partial,"[[23, 29, 16, 3, 9, 20]]",3,1,SSGGG
23,21,5,2,Partial,Partial,"[[23, 10, 13, 2, 8, 21], [23, 10, 4, 12, 8, 21]]",NA,NA,NA
23,22,6,2,Partial,Partial,"[[23, 29, 7, 1, 17, 28, 22], [23, 29, 16, 3, 9, 28, 22]]",NA,NA,NA
23,24,2,1,Partial,Partial,"[[23, 10, 24]]",1,0,GG
23,25,4,1,Partial,Partial,"[[23, 10, 4, 12, 25]]",1,1,GSGG
23,26,6,1,Partial,Partial,"[[23, 29, 16, 3, 9, 20, 26]]",4,1,SSSGGG
23,27,6,2,Partial,Partial,"[[23, 10, 13, 2, 8, 21, 27], [23, 10, 4, 12, 8, 21, 27]]",NA,NA,NA
23,28,5,2,Partial,Partial,"[[23, 29, 7, 1, 17, 28], [23, 29, 16, 3, 9, 28]]",NA,NA,NA
23,29,1,1,Partial,Partial,"[[23, 29]]",1,0,G
23,30,6,2,Partial,Tower,"[[23, 29, 7, 1, 17, 28, 30], [23, 29, 16, 3, 9, 28, 30]]",NA,NA,NA
23,31,6,1,Partial,Tower,"[[23, 29, 16, 3, 9, 20, 31]]",4,1,SSSGGG
23,32,1,1,Partial,Tower,"[[23, 32]]",1,0,G
23,33,3,1,Partial,Tower,"[[23, 10, 24, 33]]",2,1,SGG
23,34,6,2,Partial,Tower,"[[23, 10, 13, 2, 8, 21, 34], [23, 10, 4, 12, 8, 21, 34]]",NA,NA,NA
23,35,5,1,Partial,Tower,"[[23, 10, 4, 12, 25, 35]]",3,1,SSGGG
24,00,7,3,Partial,Partial,"[[24, 10, 4, 12, 25, 19, 6, 0], [24, 13, 2, 8, 25, 19, 6, 0], [24, 13, 2, 8, 21, 27, 6, 0]]",NA,NA,NA
24,01,3,1,Partial,Partial,"[[24, 18, 7, 1]]",1,0,GGG
24,02,2,1,Partial,Partial,"[[24, 13, 2]]",1,0,GG
24,03,4,1,Partial,Partial,"[[24, 18, 7, 16, 3]]",2,1,SGGG
24,04,2,1,Partial,Partial,"[[24, 10, 4]]",1,0,GG
24,05,7,1,Partial,Partial,"[[24, 13, 2, 8, 21, 27, 14, 5]]",5,1,SSSSGGG
24,06,6,3,Partial,Flat,"[[24, 10, 4, 12, 25, 19, 6], [24, 13, 2, 8, 25, 19, 6], [24, 13, 2, 8, 21, 27, 6]]",NA,NA,NA
24,07,2,1,Partial,Flat,"[[24, 18, 7]]",1,0,GG
24,08,3,1,Partial,Flat,"[[24, 13, 2, 8]]",2,1,SGG
24,09,5,2,Partial,Flat,"[[24, 18, 7, 16, 3, 9], [24, 18, 7, 1, 17, 9]]",NA,NA,NA
24,10,1,1,Partial,Flat,"[[24, 10]]",1,0,G
24,11,7,1,Partial,Flat,"[[24, 18, 7, 1, 17, 28, 22, 11]]",4,2,SSSGSGG
24,12,3,1,Partial,Partial,"[[24, 10, 4, 12]]",2,1,SGG
24,13,1,1,Partial,Partial,"[[24, 13]]",1,0,G
24,14,6,1,Partial,Partial,"[[24, 13, 2, 8, 21, 27, 14]]",3,2,SSGSGG
24,15,8,6,Partial,Partial,"[[24, 18, 7, 16, 3, 9, 20, 26, 15], [24, 18, 7, 1, 17, 9, 20, 26, 15], [24, 18, 7, 1, 17, 28, 22, 11, 15], [24, 10, 4, 12, 25, 19, 6, 0, 15], [24, 13, 2, 8, 25, 19, 6, 0, 15], [24, 13, 2, 8, 21, 27, 6, 0, 15]]",NA,NA,NA
24,16,3,1,Partial,Partial,"[[24, 18, 7, 16]]",2,1,SGG
24,17,4,1,Partial,Partial,"[[24, 18, 7, 1, 17]]",2,1,SGGG
24,18,1,1,Partial,Partial,"[[24, 18]]",1,0,G
24,19,5,2,Partial,Partial,"[[24, 10, 4, 12, 25, 19], [24, 13, 2, 8, 25, 19]]",NA,NA,NA
24,20,6,2,Partial,Partial,"[[24, 18, 7, 16, 3, 9, 20], [24, 18, 7, 1, 17, 9, 20]]",NA,NA,NA
24,21,4,1,Partial,Partial,"[[24, 13, 2, 8, 21]]",2,1,SGGG
24,22,6,1,Partial,Partial,"[[24, 18, 7, 1, 17, 28, 22]]",4,1,SSSGGG
24,23,2,1,Partial,Partial,"[[24, 10, 23]]",1,0,GG
24,25,4,2,Partial,Partial,"[[24, 10, 4, 12, 25], [24, 13, 2, 8, 25]]",NA,NA,NA
24,26,7,2,Partial,Partial,"[[24, 18, 7, 16, 3, 9, 20, 26], [24, 18, 7, 1, 17, 9, 20, 26]]",NA,NA,NA
24,27,5,1,Partial,Partial,"[[24, 13, 2, 8, 21, 27]]",3,1,SSGGG
24,28,5,1,Partial,Partial,"[[24, 18, 7, 1, 17, 28]]",2,2,SGSGG
24,29,3,2,Partial,Partial,"[[24, 18, 7, 29], [24, 10, 23, 29]]",NA,NA,NA
24,30,6,1,Partial,Tower,"[[24, 18, 7, 1, 17, 28, 30]]",4,1,SSSGGG
24,31,7,2,Partial,Tower,"[[24, 18, 7, 16, 3, 9, 20, 31], [24, 18, 7, 1, 17, 9, 20, 31]]",NA,NA,NA
24,32,3,1,Partial,Tower,"[[24, 10, 23, 32]]",2,1,SGG
24,33,1,1,Partial,Tower,"[[24, 33]]",1,0,G
24,34,5,1,Partial,Tower,"[[24, 13, 2, 8, 21, 34]]",3,1,SSGGG
24,35,5,2,Partial,Tower,"[[24, 10, 4, 12, 25, 35], [24, 13, 2, 8, 25, 35]]",NA,NA,NA
25,00,3,1,Partial,Partial,"[[25, 19, 6, 0]]",1,0,GGG
25,01,7,3,Partial,Partial,"[[25, 8, 2, 13, 24, 18, 7, 1], [25, 12, 4, 10, 24, 18, 7, 1], [25, 12, 4, 10, 23, 29, 7, 1]]",NA,NA,NA
25,02,2,1,Partial,Partial,"[[25, 8, 2]]",1,0,GG
25,03,7,1,Partial,Partial,"[[25, 12, 4, 10, 23, 29, 16, 3]]",5,1,SSSSGGG
25,04,2,1,Partial,Partial,"[[25, 12, 4]]",1,0,GG
25,05,4,1,Partial,Partial,"[[25, 19, 6, 14, 5]]",2,1,SGGG
25,06,2,1,Partial,Flat,"[[25, 19, 6]]",1,0,GG
25,07,6,3,Partial,Flat,"[[25, 8, 2, 13, 24, 18, 7], [25, 12, 4, 10, 24, 18, 7], [25, 12, 4, 10, 23, 29, 7]]",NA,NA,NA
25,08,1,1,Partial,Flat,"[[25, 8]]",1,0,G
25,09,7,1,Partial,Flat,"[[25, 19, 6, 0, 15, 26, 20, 9]]",4,2,SSSGSGG
25,10,3,1,Partial,Flat,"[[25, 12, 4, 10]]",2,1,SGG
25,11,5,2,Partial,Flat,"[[25, 19, 6, 14, 5, 11], [25, 19, 6, 0, 15, 11]]",NA,NA,NA
25,12,1,1,Partial,Partial,"[[25, 12]]",1,0,G
25,13,3,1,Partial,Partial,"[[25, 8, 2, 13]]",2,1,SGG
25,14,3,1,Partial,Partial,"[[25, 19, 6, 14]]",2,1,SGG
25,15,4,1,Partial,Partial,"[[25, 19, 6, 0, 15]]",2,1,SGGG
25,16,6,1,Partial,Partial,"[[25, 12, 4, 10, 23, 29, 16]]",3,2,SSGSGG
25,17,8,6,Partial,Partial,"[[25, 19, 6, 14, 5, 11, 22, 28, 17], [25, 19, 6, 0, 15, 11, 22, 28, 17], [25, 19, 6, 0, 15, 26, 20, 9, 17], [25, 8, 2, 13, 24, 18, 7, 1, 17], [25, 12, 4, 10, 24, 18, 7, 1, 17], [25, 12, 4, 10, 23, 29, 7, 1, 17]]",NA,NA,NA
25,18,5,2,Partial,Partial,"[[25, 8, 2, 13, 24, 18], [25, 12, 4, 10, 24, 18]]",NA,NA,NA
25,19,1,1,Partial,Partial,"[[25, 19]]",1,0,G
25,20,6,1,Partial,Partial,"[[25, 19, 6, 0, 15, 26, 20]]",4,1,SSSGGG
25,21,2,1,Partial,Partial,"[[25, 8, 21]]",1,0,GG
25,22,6,2,Partial,Partial,"[[25, 19, 6, 14, 5, 11, 22], [25, 19, 6, 0, 15, 11, 22]]",NA,NA,NA
25,23,4,1,Partial,Partial,"[[25, 12, 4, 10, 23]]",2,1,SGGG
25,24,4,2,Partial,Partial,"[[25, 8, 2, 13, 24], [25, 12, 4, 10, 24]]",NA,NA,NA
25,26,5,1,Partial,Partial,"[[25, 19, 6, 0, 15, 26]]",2,2,SGSGG
25,27,3,2,Partial,Partial,"[[25, 19, 6, 27], [25, 8, 21, 27]]",NA,NA,NA
25,28,7,2,Partial,Partial,"[[25, 19, 6, 14, 5, 11, 22, 28], [25, 19, 6, 0, 15, 11, 22, 28]]",NA,NA,NA
25,29,5,1,Partial,Partial,"[[25, 12, 4, 10, 23, 29]]",3,1,SSGGG
25,30,7,2,Partial,Tower,"[[25, 19, 6, 14, 5, 11, 22, 30], [25, 19, 6, 0, 15, 11, 22, 30]]",NA,NA,NA
25,31,6,1,Partial,Tower,"[[25, 19, 6, 0, 15, 26, 31]]",4,1,SSSGGG
25,32,5,1,Partial,Tower,"[[25, 12, 4, 10, 23, 32]]",3,1,SSGGG
25,33,5,2,Partial,Tower,"[[25, 8, 2, 13, 24, 33], [25, 12, 4, 10, 24, 33]]",NA,NA,NA
25,34,3,1,Partial,Tower,"[[25, 8, 21, 34]]",2,1,SGG
25,35,1,1,Partial,Tower,"[[25, 35]]",1,0,G
26,00,2,1,Partial,Partial,"[[26, 15, 0]]",1,0,GG
26,01,4,1,Partial,Partial,"[[26, 20, 9, 17, 1]]",2,1,SGGG
26,02,7,3,Partial,Partial,"[[26, 11, 5, 14, 27, 21, 8, 2], [26, 15, 0, 6, 27, 21, 8, 2], [26, 15, 0, 6, 19, 25, 8, 2]]",NA,NA,NA
26,03,3,1,Partial,Partial,"[[26, 20, 9, 3]]",1,0,GGG
26,04,7,1,Partial,Partial,"[[26, 15, 0, 6, 19, 25, 12, 4]]",5,1,SSSSGGG
26,05,2,1,Partial,Partial,"[[26, 11, 5]]",1,0,GG
26,06,3,1,Partial,Flat,"[[26, 15, 0, 6]]",2,1,SGG
26,07,5,2,Partial,Flat,"[[26, 20, 9, 17, 1, 7], [26, 20, 9, 3, 16, 7]]",NA,NA,NA
26,08,6,3,Partial,Flat,"[[26, 11, 5, 14, 27, 21, 8], [26, 15, 0, 6, 27, 21, 8], [26, 15, 0, 6, 19, 25, 8]]",NA,NA,NA
26,09,2,1,Partial,Flat,"[[26, 20, 9]]",1,0,GG
26,10,7,1,Partial,Flat,"[[26, 20, 9, 3, 16, 29, 23, 10]]",4,2,SSSGSGG
26,11,1,1,Partial,Flat,"[[26, 11]]",1,0,G
26,12,6,1,Partial,Partial,"[[26, 15, 0, 6, 19, 25, 12]]",3,2,SSGSGG
26,13,8,6,Partial,Partial,"[[26, 20, 9, 17, 1, 7, 18, 24, 13], [26, 20, 9, 3, 16, 7, 18, 24, 13], [26, 20, 9, 3, 16, 29, 23, 10, 13], [26, 11, 5, 14, 27, 21, 8, 2, 13], [26, 15, 0, 6, 27, 21, 8, 2, 13], [26, 15, 0, 6, 19, 25, 8, 2, 13]]",NA,NA,NA
26,14,3,1,Partial,Partial,"[[26, 11, 5, 14]]",2,1,SGG
26,15,1,1,Partial,Partial,"[[26, 15]]",1,0,G
26,16,4,1,Partial,Partial,"[[26, 20, 9, 3, 16]]",2,1,SGGG
26,17,3,1,Partial,Partial,"[[26, 20, 9, 17]]",2,1,SGG
26,18,6,2,Partial,Partial,"[[26, 20, 9, 17, 1, 7, 18], [26, 20, 9, 3, 16, 7, 18]]",NA,NA,NA
26,19,4,1,Partial,Partial,"[[26, 15, 0, 6, 19]]",2,1,SGGG
26,20,1,1,Partial,Partial,"[[26, 20]]",1,0,G
26,21,5,2,Partial,Partial,"[[26, 11, 5, 14, 27, 21], [26, 15, 0, 6, 27, 21]]",NA,NA,NA
26,22,2,1,Partial,Partial,"[[26, 11, 22]]",1,0,GG
26,23,6,1,Partial,Partial,"[[26, 20, 9, 3, 16, 29, 23]]",4,1,SSSGGG
26,24,7,2,Partial,Partial,"[[26, 20, 9, 17, 1, 7, 18, 24], [26, 20, 9, 3, 16, 7, 18, 24]]",NA,NA,NA
26,25,5,1,Partial,Partial,"[[26, 15, 0, 6, 19, 25]]",3,1,SSGGG
26,27,4,2,Partial,Partial,"[[26, 11, 5, 14, 27], [26, 15, 0, 6, 27]]",NA,NA,NA
26,28,3,2,Partial,Partial,"[[26, 20, 9, 28], [26, 11, 22, 28]]",NA,NA,NA
26,29,5,1,Partial,Partial,"[[26, 20, 9, 3, 16, 29]]",2,2,SGSGG
26,30,3,1,Partial,Tower,"[[26, 11, 22, 30]]",2,1,SGG
26,31,1,1,Partial,Tower,"[[26, 31]]",1,0,G
26,32,6,1,Partial,Tower,"[[26, 20, 9, 3, 16, 29, 32]]",4,1,SSSGGG
26,33,7,2,Partial,Tower,"[[26, 20, 9, 17, 1, 7, 18, 33], [26, 20, 9, 3, 16, 7, 18, 33]]",NA,NA,NA
26,34,5,2,Partial,Tower,"[[26, 11, 5, 14, 27, 34], [26, 15, 0, 6, 27, 34]]",NA,NA,NA
26,35,5,1,Partial,Tower,"[[26, 15, 0, 6, 19, 35]]",3,1,SSGGG
27,00,2,1,Partial,Partial,"[[27, 6, 0]]",1,0,GG
27,01,7,1,Partial,Partial,"[[27, 14, 5, 11, 22, 28, 17, 1]]",5,1,SSSSGGG
27,02,3,1,Partial,Partial,"[[27, 21, 8, 2]]",1,0,GGG
27,03,7,3,Partial,Partial,"[[27, 6, 0, 15, 26, 20, 9, 3], [27, 14, 5, 11, 26, 20, 9, 3], [27, 14, 5, 11, 22, 28, 9, 3]]",NA,NA,NA
27,04,4,1,Partial,Partial,"[[27, 21, 8, 12, 4]]",2,1,SGGG
27,05,2,1,Partial,Partial,"[[27, 14, 5]]",1,0,GG
27,06,1,1,Partial,Flat,"[[27, 6]]",1,0,G
27,07,7,1,Partial,Flat,"[[27, 21, 8, 2, 13, 24, 18, 7]]",4,2,SSSGSGG
27,08,2,1,Partial,Flat,"[[27, 21, 8]]",1,0,GG
27,09,6,3,Partial,Flat,"[[27, 6, 0, 15, 26, 20, 9], [27, 14, 5, 11, 26, 20, 9], [27, 14, 5, 11, 22, 28, 9]]",NA,NA,NA
27,10,5,2,Partial,Flat,"[[27, 21, 8, 12, 4, 10], [27, 21, 8, 2, 13, 10]]",NA,NA,NA
27,11,3,1,Partial,Flat,"[[27, 14, 5, 11]]",2,1,SGG
27,12,3,1,Partial,Partial,"[[27, 21, 8, 12]]",2,1,SGG
27,13,4,1,Partial,Partial,"[[27, 21, 8, 2, 13]]",2,1,SGGG
27,14,1,1,Partial,Partial,"[[27, 14]]",1,0,G
27,15,3,1,Partial,Partial,"[[27, 6, 0, 15]]",2,1,SGG
27,16,8,6,Partial,Partial,"[[27, 21, 8, 12, 4, 10, 23, 29, 16], [27, 21, 8, 2, 13, 10, 23, 29, 16], [27, 21, 8, 2, 13, 24, 18, 7, 16], [27, 6, 0, 15, 26, 20, 9, 3, 16], [27, 14, 5, 11, 26, 20, 9, 3, 16], [27, 14, 5, 11, 22, 28, 9, 3, 16]]",NA,NA,NA
27,17,6,1,Partial,Partial,"[[27, 14, 5, 11, 22, 28, 17]]",3,2,SSGSGG
27,18,6,1,Partial,Partial,"[[27, 21, 8, 2, 13, 24, 18]]",4,1,SSSGGG
27,19,2,1,Partial,Partial,"[[27, 6, 19]]",1,0,GG
27,20,5,2,Partial,Partial,"[[27, 6, 0, 15, 26, 20], [27, 14, 5, 11, 26, 20]]",NA,NA,NA
27,21,1,1,Partial,Partial,"[[27, 21]]",1,0,G
27,22,4,1,Partial,Partial,"[[27, 14, 5, 11, 22]]",2,1,SGGG
27,23,6,2,Partial,Partial,"[[27, 21, 8, 12, 4, 10, 23], [27, 21, 8, 2, 13, 10, 23]]",NA,NA,NA
27,24,5,1,Partial,Partial,"[[27, 21, 8, 2, 13, 24]]",2,2,SGSGG
27,25,3,2,Partial,Partial,"[[27, 21, 8, 25], [27, 6, 19, 25]]",NA,NA,NA
27,26,4,2,Partial,Partial,"[[27, 6, 0, 15, 26], [27, 14, 5, 11, 26]]",NA,NA,NA
27,28,5,1,Partial,Partial,"[[27, 14, 5, 11, 22, 28]]",3,1,SSGGG
27,29,7,2,Partial,Partial,"[[27, 21, 8, 12, 4, 10, 23, 29], [27, 21, 8, 2, 13, 10, 23, 29]]",NA,NA,NA
27,30,5,1,Partial,Tower,"[[27, 14, 5, 11, 22, 30]]",3,1,SSGGG
27,31,5,2,Partial,Tower,"[[27, 6, 0, 15, 26, 31], [27, 14, 5, 11, 26, 31]]",NA,NA,NA
27,32,7,2,Partial,Tower,"[[27, 21, 8, 12, 4, 10, 23, 32], [27, 21, 8, 2, 13, 10, 23, 32]]",NA,NA,NA
27,33,6,1,Partial,Tower,"[[27, 21, 8, 2, 13, 24, 33]]",4,1,SSSGGG
27,34,1,1,Partial,Tower,"[[27, 34]]",1,0,G
27,35,3,1,Partial,Tower,"[[27, 6, 19, 35]]",2,1,SGG
28,00,4,1,Partial,Partial,"[[28, 22, 11, 15, 0]]",2,1,SGGG
28,01,2,1,Partial,Partial,"[[28, 17, 1]]",1,0,GG
